,Year/Month,Diseases,Case number,Disease_cn,Disease_en
4153,2012-06-30,流行性脑脊髓膜炎 Epidemic cerebrospinal meningitis,20,流行性脑脊髓膜炎,Epidemic cerebrospinal meningitis
4154,2012-07-31,流行性脑脊髓膜炎 Epidemic cerebrospinal meningitis,6,流行性脑脊髓膜炎,Epidemic cerebrospinal meningitis
4155,2012-08-31,流行性脑脊髓膜炎 Epidemic cerebrospinal meningitis,5,流行性脑脊髓膜炎,Epidemic cerebrospinal meningitis
4156,2012-09-30,流行性脑脊髓膜炎 Epidemic cerebrospinal meningitis,15,流行性脑脊髓膜炎,Epidemic cerebrospinal meningitis
4157,2012-10-31,流行性脑脊髓膜炎 Epidemic cerebrospinal meningitis,11,流行性脑脊髓膜炎,Epidemic cerebrospinal meningitis
4158,2012-11-30,流行性脑脊髓膜炎 Epidemic cerebrospinal meningitis,7,流行性脑脊髓膜炎,Epidemic cerebrospinal meningitis
4159,2012-12-31,流行性脑脊髓膜炎 Epidemic cerebrospinal meningitis,18,流行性脑脊髓膜炎,Epidemic cerebrospinal meningitis
4160,2013-01-01,流行性脑脊髓膜炎 Epidemic cerebrospinal meningitis,18,流行性脑脊髓膜炎,Epidemic cerebrospinal meningitis
4161,2013-02-01,流行性脑脊髓膜炎 Epidemic cerebrospinal meningitis,27,流行性脑脊髓膜炎,Epidemic cerebrospinal meningitis
4162,2013-03-03,流行性脑脊髓膜炎 Epidemic cerebrospinal meningitis,39,流行性脑脊髓膜炎,Epidemic cerebrospinal meningitis
4163,2013-04-02,流行性脑脊髓膜炎 Epidemic cerebrospinal meningitis,39,流行性脑脊髓膜炎,Epidemic cerebrospinal meningitis
4164,2013-05-03,流行性脑脊髓膜炎 Epidemic cerebrospinal meningitis,21,流行性脑脊髓膜炎,Epidemic cerebrospinal meningitis
4165,2013-06-03,流行性脑脊髓膜炎 Epidemic cerebrospinal meningitis,15,流行性脑脊髓膜炎,Epidemic cerebrospinal meningitis
4166,2013-07-04,流行性脑脊髓膜炎 Epidemic cerebrospinal meningitis,6,流行性脑脊髓膜炎,Epidemic cerebrospinal meningitis
4167,2013-08-04,流行性脑脊髓膜炎 Epidemic cerebrospinal meningitis,7,流行性脑脊髓膜炎,Epidemic cerebrospinal meningitis
4168,2013-09-04,流行性脑脊髓膜炎 Epidemic cerebrospinal meningitis,6,流行性脑脊髓膜炎,Epidemic cerebrospinal meningitis
4169,2013-10-05,流行性脑脊髓膜炎 Epidemic cerebrospinal meningitis,11,流行性脑脊髓膜炎,Epidemic cerebrospinal meningitis
4170,2013-11-30,流行性脑脊髓膜炎 Epidemic cerebrospinal meningitis,18,流行性脑脊髓膜炎,Epidemic cerebrospinal meningitis
4171,2013-12-31,流行性脑脊髓膜炎 Epidemic cerebrospinal meningitis,20,流行性脑脊髓膜炎,Epidemic cerebrospinal meningitis
4172,2014-01-30,流行性脑脊髓膜炎 Epidemic cerebrospinal meningitis,25,流行性脑脊髓膜炎,Epidemic cerebrospinal meningitis
4173,2014-02-27,流行性脑脊髓膜炎 Epidemic cerebrospinal meningitis,22,流行性脑脊髓膜炎,Epidemic cerebrospinal meningitis
4174,2014-03-30,流行性脑脊髓膜炎 Epidemic cerebrospinal meningitis,25,流行性脑脊髓膜炎,Epidemic cerebrospinal meningitis
4175,2014-04-29,流行性脑脊髓膜炎 Epidemic cerebrospinal meningitis,27,流行性脑脊髓膜炎,Epidemic cerebrospinal meningitis
4176,2014-05-30,流行性脑脊髓膜炎 Epidemic cerebrospinal meningitis,33,流行性脑脊髓膜炎,Epidemic cerebrospinal meningitis
4177,2014-06-29,流行性脑脊髓膜炎 Epidemic cerebrospinal meningitis,19,流行性脑脊髓膜炎,Epidemic cerebrospinal meningitis
4178,2014-07-30,流行性脑脊髓膜炎 Epidemic cerebrospinal meningitis,15,流行性脑脊髓膜炎,Epidemic cerebrospinal meningitis
4179,2014-08-30,流行性脑脊髓膜炎 Epidemic cerebrospinal meningitis,12,流行性脑脊髓膜炎,Epidemic cerebrospinal meningitis
4180,2014-09-29,流行性脑脊髓膜炎 Epidemic cerebrospinal meningitis,12,流行性脑脊髓膜炎,Epidemic cerebrospinal meningitis
4181,2014-10-30,流行性脑脊髓膜炎 Epidemic cerebrospinal meningitis,1,流行性脑脊髓膜炎,Epidemic cerebrospinal meningitis
4182,2014-11-30,流行性脑脊髓膜炎 Epidemic cerebrospinal meningitis,10,流行性脑脊髓膜炎,Epidemic cerebrospinal meningitis
4183,2014-12-30,流行性脑脊髓膜炎 Epidemic cerebrospinal meningitis,11,流行性脑脊髓膜炎,Epidemic cerebrospinal meningitis
4184,2015-01-01,流行性脑脊髓膜炎 Epidemic cerebrospinal meningitis,18,流行性脑脊髓膜炎,Epidemic cerebrospinal meningitis
4185,2015-02-01,流行性脑脊髓膜炎 Epidemic cerebrospinal meningitis,17,流行性脑脊髓膜炎,Epidemic cerebrospinal meningitis
4186,2015-03-01,流行性脑脊髓膜炎 Epidemic cerebrospinal meningitis,16,流行性脑脊髓膜炎,Epidemic cerebrospinal meningitis
4187,2015-04-01,流行性脑脊髓膜炎 Epidemic cerebrospinal meningitis,11,流行性脑脊髓膜炎,Epidemic cerebrospinal meningitis
4188,2015-05-01,流行性脑脊髓膜炎 Epidemic cerebrospinal meningitis,9,流行性脑脊髓膜炎,Epidemic cerebrospinal meningitis
4189,2015-06-01,流行性脑脊髓膜炎 Epidemic cerebrospinal meningitis,6,流行性脑脊髓膜炎,Epidemic cerebrospinal meningitis
4190,2015-07-01,流行性脑脊髓膜炎 Epidemic cerebrospinal meningitis,5,流行性脑脊髓膜炎,Epidemic cerebrospinal meningitis
4191,2015-08-01,流行性脑脊髓膜炎 Epidemic cerebrospinal meningitis,2,流行性脑脊髓膜炎,Epidemic cerebrospinal meningitis
4192,2015-09-01,流行性脑脊髓膜炎 Epidemic cerebrospinal meningitis,4,流行性脑脊髓膜炎,Epidemic cerebrospinal meningitis
4193,2015-10-01,流行性脑脊髓膜炎 Epidemic cerebrospinal meningitis,6,流行性脑脊髓膜炎,Epidemic cerebrospinal meningitis
4194,2015-11-01,流行性脑脊髓膜炎 Epidemic cerebrospinal meningitis,12,流行性脑脊髓膜炎,Epidemic cerebrospinal meningitis
4195,2015-12-30,流行性脑脊髓膜炎 Epidemic cerebrospinal meningitis,20,流行性脑脊髓膜炎,Epidemic cerebrospinal meningitis
4196,2016-01-01,流行性脑脊髓膜炎 Epidemic cerebrospinal meningitis,12,流行性脑脊髓膜炎,Epidemic cerebrospinal meningitis
4197,2016-02-01,流行性脑脊髓膜炎 Epidemic cerebrospinal meningitis,9,流行性脑脊髓膜炎,Epidemic cerebrospinal meningitis
4198,2016-03-01,流行性脑脊髓膜炎 Epidemic cerebrospinal meningitis,16,流行性脑脊髓膜炎,Epidemic cerebrospinal meningitis
4199,2016-04-01,流行性脑脊髓膜炎 Epidemic cerebrospinal meningitis,14,流行性脑脊髓膜炎,Epidemic cerebrospinal meningitis
4200,2016-05-01,流行性脑脊髓膜炎 Epidemic cerebrospinal meningitis,24,流行性脑脊髓膜炎,Epidemic cerebrospinal meningitis
4201,2016-06-01,流行性脑脊髓膜炎 Epidemic cerebrospinal meningitis,7,流行性脑脊髓膜炎,Epidemic cerebrospinal meningitis
4202,2016-07-01,流行性脑脊髓膜炎 Epidemic cerebrospinal meningitis,6,流行性脑脊髓膜炎,Epidemic cerebrospinal meningitis
4203,2016-08-01,流行性脑脊髓膜炎 Epidemic cerebrospinal meningitis,6,流行性脑脊髓膜炎,Epidemic cerebrospinal meningitis
4204,2016-09-01,流行性脑脊髓膜炎 Epidemic cerebrospinal meningitis,3,流行性脑脊髓膜炎,Epidemic cerebrospinal meningitis
4205,2016-10-01,流行性脑脊髓膜炎 Epidemic cerebrospinal meningitis,5,流行性脑脊髓膜炎,Epidemic cerebrospinal meningitis
4206,2016-11-01,流行性脑脊髓膜炎 Epidemic cerebrospinal meningitis,6,流行性脑脊髓膜炎,Epidemic cerebrospinal meningitis
4207,2016-12-01,流行性脑脊髓膜炎 Epidemic cerebrospinal meningitis,9,流行性脑脊髓膜炎,Epidemic cerebrospinal meningitis
4208,2017-01-01,流行性脑脊髓膜炎 Epidemic cerebrospinal meningitis,12,流行性脑脊髓膜炎,Epidemic cerebrospinal meningitis
4209,2017-02-01,流行性脑脊髓膜炎 Epidemic cerebrospinal meningitis,13,流行性脑脊髓膜炎,Epidemic cerebrospinal meningitis
4210,2017-03-01,流行性脑脊髓膜炎 Epidemic cerebrospinal meningitis,19,流行性脑脊髓膜炎,Epidemic cerebrospinal meningitis
4211,2017-04-01,流行性脑脊髓膜炎 Epidemic cerebrospinal meningitis,9,流行性脑脊髓膜炎,Epidemic cerebrospinal meningitis
4212,2017-05-01,流行性脑脊髓膜炎 Epidemic cerebrospinal meningitis,9,流行性脑脊髓膜炎,Epidemic cerebrospinal meningitis
4213,2017-06-01,流行性脑脊髓膜炎 Epidemic cerebrospinal meningitis,13,流行性脑脊髓膜炎,Epidemic cerebrospinal meningitis
4214,2017-07-01,流行性脑脊髓膜炎 Epidemic cerebrospinal meningitis,7,流行性脑脊髓膜炎,Epidemic cerebrospinal meningitis
4215,2017-08-01,流行性脑脊髓膜炎 Epidemic cerebrospinal meningitis,4,流行性脑脊髓膜炎,Epidemic cerebrospinal meningitis
4216,2017-09-01,流行性脑脊髓膜炎 Epidemic cerebrospinal meningitis,7,流行性脑脊髓膜炎,Epidemic cerebrospinal meningitis
4217,2017-10-01,流行性脑脊髓膜炎 Epidemic cerebrospinal meningitis,7,流行性脑脊髓膜炎,Epidemic cerebrospinal meningitis
4218,2017-11-01,流行性脑脊髓膜炎 Epidemic cerebrospinal meningitis,9,流行性脑脊髓膜炎,Epidemic cerebrospinal meningitis
4219,2017-12-01,流行性脑脊髓膜炎 Epidemic cerebrospinal meningitis,24,流行性脑脊髓膜炎,Epidemic cerebrospinal meningitis
4220,2018-01-01,流行性脑脊髓膜炎 Epidemic cerebrospinal meningitis,14,流行性脑脊髓膜炎,Epidemic cerebrospinal meningitis
4221,2018-02-01,流行性脑脊髓膜炎 Epidemic cerebrospinal meningitis,15,流行性脑脊髓膜炎,Epidemic cerebrospinal meningitis
4222,2018-03-01,流行性脑脊髓膜炎 Epidemic cerebrospinal meningitis,18,流行性脑脊髓膜炎,Epidemic cerebrospinal meningitis
4223,2018-04-01,流行性脑脊髓膜炎 Epidemic cerebrospinal meningitis,11,流行性脑脊髓膜炎,Epidemic cerebrospinal meningitis
4224,2018-05-01,流行性脑脊髓膜炎 Epidemic cerebrospinal meningitis,13,流行性脑脊髓膜炎,Epidemic cerebrospinal meningitis
4225,2018-06-01,流行性脑脊髓膜炎 Epidemic cerebrospinal meningitis,9,流行性脑脊髓膜炎,Epidemic cerebrospinal meningitis
4226,2018-07-01,流行性脑脊髓膜炎 Epidemic cerebrospinal meningitis,7,流行性脑脊髓膜炎,Epidemic cerebrospinal meningitis
4227,2018-08-01,流行性脑脊髓膜炎 Epidemic cerebrospinal meningitis,9,流行性脑脊髓膜炎,Epidemic cerebrospinal meningitis
4228,2018-09-01,流行性脑脊髓膜炎 Epidemic cerebrospinal meningitis,6,流行性脑脊髓膜炎,Epidemic cerebrospinal meningitis
4229,2018-10-01,流行性脑脊髓膜炎 Epidemic cerebrospinal meningitis,9,流行性脑脊髓膜炎,Epidemic cerebrospinal meningitis
4230,2018-11-01,流行性脑脊髓膜炎 Epidemic cerebrospinal meningitis,8,流行性脑脊髓膜炎,Epidemic cerebrospinal meningitis
4231,2018-12-01,流行性脑脊髓膜炎 Epidemic cerebrospinal meningitis,14,流行性脑脊髓膜炎,Epidemic cerebrospinal meningitis
4232,2019-01-01,流行性脑脊髓膜炎 Epidemic cerebrospinal meningitis,13,流行性脑脊髓膜炎,Epidemic cerebrospinal meningitis
4233,2019-02-01,流行性脑脊髓膜炎 Epidemic cerebrospinal meningitis,16,流行性脑脊髓膜炎,Epidemic cerebrospinal meningitis
4234,2019-03-01,流行性脑脊髓膜炎 Epidemic cerebrospinal meningitis,10,流行性脑脊髓膜炎,Epidemic cerebrospinal meningitis
4235,2019-04-01,流行性脑脊髓膜炎 Epidemic cerebrospinal meningitis,12,流行性脑脊髓膜炎,Epidemic cerebrospinal meningitis
4236,2019-05-01,流行性脑脊髓膜炎 Epidemic cerebrospinal meningitis,10,流行性脑脊髓膜炎,Epidemic cerebrospinal meningitis
4237,2019-06-01,流行性脑脊髓膜炎 Epidemic cerebrospinal meningitis,11,流行性脑脊髓膜炎,Epidemic cerebrospinal meningitis
4238,2019-07-01,流行性脑脊髓膜炎 Epidemic cerebrospinal meningitis,5,流行性脑脊髓膜炎,Epidemic cerebrospinal meningitis
4239,2019-08-01,流行性脑脊髓膜炎 Epidemic cerebrospinal meningitis,9,流行性脑脊髓膜炎,Epidemic cerebrospinal meningitis
4240,2019-09-01,流行性脑脊髓膜炎 Epidemic cerebrospinal meningitis,3,流行性脑脊髓膜炎,Epidemic cerebrospinal meningitis
4241,2019-10-01,流行性脑脊髓膜炎 Epidemic cerebrospinal meningitis,9,流行性脑脊髓膜炎,Epidemic cerebrospinal meningitis
4242,2019-11-01,流行性脑脊髓膜炎 Epidemic cerebrospinal meningitis,11,流行性脑脊髓膜炎,Epidemic cerebrospinal meningitis
4243,2019-12-01,流行性脑脊髓膜炎 Epidemic cerebrospinal meningitis,15,流行性脑脊髓膜炎,Epidemic cerebrospinal meningitis
4244,2020-01-31,流行性脑脊髓膜炎 Epidemic cerebrospinal meningitis,17,流行性脑脊髓膜炎,Epidemic cerebrospinal meningitis
4245,2020-02-29,流行性脑脊髓膜炎 Epidemic cerebrospinal meningitis,3,流行性脑脊髓膜炎,Epidemic cerebrospinal meningitis
4246,2020-03-31,流行性脑脊髓膜炎 Epidemic cerebrospinal meningitis,3,流行性脑脊髓膜炎,Epidemic cerebrospinal meningitis
4247,2020-04-01,流行性脑脊髓膜炎 Epidemic cerebrospinal meningitis,5,流行性脑脊髓膜炎,Epidemic cerebrospinal meningitis
4248,2020-05-01,流行性脑脊髓膜炎 Epidemic cerebrospinal meningitis,4,流行性脑脊髓膜炎,Epidemic cerebrospinal meningitis
4249,2020-06-01,流行性脑脊髓膜炎 Epidemic cerebrospinal meningitis,3,流行性脑脊髓膜炎,Epidemic cerebrospinal meningitis
4250,2020-07-01,流行性脑脊髓膜炎 Epidemic cerebrospinal meningitis,4,流行性脑脊髓膜炎,Epidemic cerebrospinal meningitis
4251,2020-08-01,流行性脑脊髓膜炎 Epidemic cerebrospinal meningitis,4,流行性脑脊髓膜炎,Epidemic cerebrospinal meningitis
4252,2020-09-01,流行性脑脊髓膜炎 Epidemic cerebrospinal meningitis,3,流行性脑脊髓膜炎,Epidemic cerebrospinal meningitis
4253,2020-10-01,流行性脑脊髓膜炎 Epidemic cerebrospinal meningitis,1,流行性脑脊髓膜炎,Epidemic cerebrospinal meningitis
4254,2020-11-01,流行性脑脊髓膜炎 Epidemic cerebrospinal meningitis,5,流行性脑脊髓膜炎,Epidemic cerebrospinal meningitis
4255,2020-12-01,流行性脑脊髓膜炎 Epidemic cerebrospinal meningitis,5,流行性脑脊髓膜炎,Epidemic cerebrospinal meningitis
4256,2021-01-31,流行性脑脊髓膜炎 Epidemic cerebrospinal meningitis,10,流行性脑脊髓膜炎,Epidemic cerebrospinal meningitis
4257,2021-02-28,流行性脑脊髓膜炎 Epidemic cerebrospinal meningitis,10,流行性脑脊髓膜炎,Epidemic cerebrospinal meningitis
4258,2021-03-31,流行性脑脊髓膜炎 Epidemic cerebrospinal meningitis,7,流行性脑脊髓膜炎,Epidemic cerebrospinal meningitis
4259,2021-04-30,流行性脑脊髓膜炎 Epidemic cerebrospinal meningitis,3,流行性脑脊髓膜炎,Epidemic cerebrospinal meningitis
4260,2021-05-31,流行性脑脊髓膜炎 Epidemic cerebrospinal meningitis,11,流行性脑脊髓膜炎,Epidemic cerebrospinal meningitis
4261,2021-06-30,流行性脑脊髓膜炎 Epidemic cerebrospinal meningitis,6,流行性脑脊髓膜炎,Epidemic cerebrospinal meningitis
4262,2021-07-31,流行性脑脊髓膜炎 Epidemic cerebrospinal meningitis,4,流行性脑脊髓膜炎,Epidemic cerebrospinal meningitis
4263,2021-08-31,流行性脑脊髓膜炎 Epidemic cerebrospinal meningitis,0,流行性脑脊髓膜炎,Epidemic cerebrospinal meningitis
4264,2021-09-30,流行性脑脊髓膜炎 Epidemic cerebrospinal meningitis,2,流行性脑脊髓膜炎,Epidemic cerebrospinal meningitis
4265,2021-10-31,流行性脑脊髓膜炎 Epidemic cerebrospinal meningitis,7,流行性脑脊髓膜炎,Epidemic cerebrospinal meningitis
4266,2021-11-30,流行性脑脊髓膜炎 Epidemic cerebrospinal meningitis,3,流行性脑脊髓膜炎,Epidemic cerebrospinal meningitis
4267,2021-12-31,流行性脑脊髓膜炎 Epidemic cerebrospinal meningitis,10,流行性脑脊髓膜炎,Epidemic cerebrospinal meningitis
4268,2022-01-31,流行性脑脊髓膜炎 Epidemic cerebrospinal meningitis,13,流行性脑脊髓膜炎,Epidemic cerebrospinal meningitis
4269,2022-02-28,流行性脑脊髓膜炎 Epidemic cerebrospinal meningitis,9,流行性脑脊髓膜炎,Epidemic cerebrospinal meningitis
4270,2022-03-31,流行性脑脊髓膜炎 Epidemic cerebrospinal meningitis,10,流行性脑脊髓膜炎,Epidemic cerebrospinal meningitis
4271,2022-04-30,流行性脑脊髓膜炎 Epidemic cerebrospinal meningitis,7,流行性脑脊髓膜炎,Epidemic cerebrospinal meningitis
4272,2022-05-31,流行性脑脊髓膜炎 Epidemic cerebrospinal meningitis,5,流行性脑脊髓膜炎,Epidemic cerebrospinal meningitis
4273,2022-06-30,流行性脑脊髓膜炎 Epidemic cerebrospinal meningitis,6,流行性脑脊髓膜炎,Epidemic cerebrospinal meningitis
4274,2022-07-31,流行性脑脊髓膜炎 Epidemic cerebrospinal meningitis,5,流行性脑脊髓膜炎,Epidemic cerebrospinal meningitis
4275,2022-08-31,流行性脑脊髓膜炎 Epidemic cerebrospinal meningitis,2,流行性脑脊髓膜炎,Epidemic cerebrospinal meningitis
4276,2022-09-30,流行性脑脊髓膜炎 Epidemic cerebrospinal meningitis,2,流行性脑脊髓膜炎,Epidemic cerebrospinal meningitis
4277,2022-10-31,流行性脑脊髓膜炎 Epidemic cerebrospinal meningitis,4,流行性脑脊髓膜炎,Epidemic cerebrospinal meningitis
4278,2022-11-30,流行性脑脊髓膜炎 Epidemic cerebrospinal meningitis,4,流行性脑脊髓膜炎,Epidemic cerebrospinal meningitis
4279,2022-12-31,流行性脑脊髓膜炎 Epidemic cerebrospinal meningitis,2,流行性脑脊髓膜炎,Epidemic cerebrospinal meningitis
4280,2023-01-31,流行性脑脊髓膜炎 Epidemic cerebrospinal meningitis,6,流行性脑脊髓膜炎,Epidemic cerebrospinal meningitis
4281,2023-02-28,流行性脑脊髓膜炎 Epidemic cerebrospinal meningitis,4,流行性脑脊髓膜炎,Epidemic cerebrospinal meningitis
